Transaction_ID,User_ID,Transaction_Date,Transaction_Type,Amount_NPR,Payment_Method,Transaction_Status,Merchant_Category,City,Device_Type
ESW114810,8758,8/2/2024 0:16,Fund Transfer,7263.52,Linked Bank,Success,Utility,Pokhara,Web
ESW114811,24437,11/19/2024 18:06,Internet Bill,11166.1,Wallet Balance,Success,Utility,Pokhara,Android
ESW114812,20585,10/7/2024 6:29,Fund Transfer,14842.63,Linked Bank,Success,Utility,Pokhara,Android
ESW114813,34223,4/9/2024 9:00,Fund Transfer,7699.55,Wallet Balance,Failed,Others,Kathmandu,Android
ESW114814,10854,8/28/2024 21:23,Mobile Recharge,5339.31,Linked Bank,Success,Telecom,Pokhara,Android
ESW114815,18349,8/2/2024 1:33,Electricity Bill,13523.08,Linked Bank,Success,Telecom,Biratnagar,Android
ESW114816,31692,9/6/2024 5:05,QR Payment,13294.21,Wallet Balance,Success,Others,Lalitpur,Android
ESW114817,22348,7/29/2024 17:38,Internet Bill,15149.65,Wallet Balance,Success,Transport,Biratnagar,Android
ESW114818,35296,1/26/2024 22:14,Electricity Bill,9975.62,Wallet Balance,Success,Utility,Lalitpur,Android
ESW114819,36744,5/7/2024 23:33,Internet Bill,1554.8,Wallet Balance,Success,Transport,Kathmandu,Web
ESW114820,20455,8/27/2024 15:56,Electricity Bill,11792.56,Debit Card,Success,E-commerce,Biratnagar,Android
ESW114821,14288,3/22/2024 17:31,Internet Bill,6319.32,Linked Bank,Pending,Transport,Chitwan,iOS
ESW114822,7387,9/22/2024 5:08,Mobile Recharge,19957.52,Debit Card,Success,Food Delivery,Butwal,Android
ESW114823,36289,10/31/2024 6:17,QR Payment,11649.53,Wallet Balance,Success,Transport,Kathmandu,Android
ESW114824,40293,8/25/2024 21:17,Mobile Recharge,8870.81,Wallet Balance,Success,Food Delivery,Butwal,Android
ESW114825,34894,7/27/2024 12:46,Internet Bill,15251.66,Linked Bank,Success,Food Delivery,Bhaktapur,Web
ESW114826,24016,3/1/2024 23:50,Mobile Recharge,19563.72,Wallet Balance,Success,Utility,Biratnagar,Android
ESW114827,47116,7/29/2024 8:59,Mobile Recharge,9894.91,Wallet Balance,Success,E-commerce,Chitwan,Android
ESW114828,41484,11/28/2024 21:58,Fund Transfer,6660.57,Linked Bank,Success,Others,Chitwan,Android
ESW114829,31215,8/11/2024 1:53,QR Payment,9655.77,Debit Card,Success,Food Delivery,Butwal,Web
ESW114830,17102,8/7/2024 12:05,Fund Transfer,13891.45,Wallet Balance,Success,E-commerce,Pokhara,Android
ESW114831,4404,2/10/2024 19:57,Electricity Bill,13481.3,Wallet Balance,Success,E-commerce,Kathmandu,iOS
ESW114832,38260,7/13/2024 5:38,Internet Bill,14913.22,Wallet Balance,Success,E-commerce,Butwal,Android
ESW114833,36111,10/30/2024 10:20,Mobile Recharge,12424.44,Linked Bank,Success,Telecom,Bhaktapur,iOS
ESW114834,1106,9/21/2024 21:45,Internet Bill,19088.84,Wallet Balance,Success,Others,Chitwan,Android
ESW114835,16195,4/22/2024 20:33,Mobile Recharge,7329.7,Wallet Balance,Success,E-commerce,Lalitpur,Android
ESW114836,47009,8/24/2024 12:19,Fund Transfer,74.86,Wallet Balance,Failed,Food Delivery,Kathmandu,iOS
ESW114837,28153,12/27/2024 21:14,Mobile Recharge,3031.77,Linked Bank,Success,E-commerce,Butwal,Android
ESW114838,30605,12/27/2024 20:33,Mobile Recharge,927.17,Wallet Balance,Success,Others,Lalitpur,Android
ESW114839,46343,8/17/2024 14:10,QR Payment,3083.79,Debit Card,Success,Utility,Pokhara,Web
ESW114840,38569,10/29/2024 5:57,QR Payment,4336.55,Wallet Balance,Success,Utility,Chitwan,Android
ESW114841,6580,1/4/2024 6:36,Mobile Recharge,5472.61,Wallet Balance,Success,Food Delivery,Pokhara,Android
ESW114842,6400,7/20/2024 7:45,Electricity Bill,539.56,Wallet Balance,Success,Food Delivery,Bhaktapur,Web
ESW114843,40643,3/16/2024 12:21,Fund Transfer,5673.76,Wallet Balance,Success,Food Delivery,Butwal,Android
ESW114844,31649,1/2/2024 22:08,Internet Bill,3017.33,Wallet Balance,Success,Utility,Pokhara,Android
ESW114845,31496,2/21/2024 0:57,QR Payment,1765.5,Linked Bank,Success,Utility,Kathmandu,Android
ESW114846,21637,9/24/2024 23:23,Electricity Bill,11646.03,Linked Bank,Success,Utility,Biratnagar,Web
ESW114847,42424,5/10/2024 6:55,Mobile Recharge,3899.42,Wallet Balance,Success,Others,Kathmandu,iOS
ESW114848,40015,3/20/2024 23:30,Mobile Recharge,1673.78,Debit Card,Success,Others,Kathmandu,Android
ESW114849,7177,6/26/2024 15:51,Internet Bill,3628.75,Wallet Balance,Success,Others,Kathmandu,Android
ESW114850,8269,7/9/2024 11:10,Fund Transfer,17364.08,Wallet Balance,Pending,Food Delivery,Kathmandu,Android
ESW114851,15974,5/26/2024 9:08,Fund Transfer,10612.21,Wallet Balance,Success,Utility,Butwal,Android
ESW114852,15037,7/4/2024 16:45,QR Payment,10713.02,Wallet Balance,Success,Food Delivery,Chitwan,Android
ESW114853,19756,12/11/2024 21:06,Mobile Recharge,5481.53,Wallet Balance,Success,Telecom,Lalitpur,iOS
ESW114854,17167,12/4/2024 1:21,Fund Transfer,10347.02,Wallet Balance,Success,Utility,Biratnagar,iOS
ESW114855,24218,12/25/2024 19:47,Fund Transfer,14733.13,Linked Bank,Success,Food Delivery,Chitwan,Android
ESW114856,26167,9/13/2024 22:06,Fund Transfer,11950.54,Linked Bank,Success,Food Delivery,Chitwan,iOS
ESW114857,44148,9/25/2024 5:17,Electricity Bill,10765.15,Wallet Balance,Success,Utility,Chitwan,Android
ESW114858,7617,7/17/2024 23:52,Fund Transfer,7303.9,Wallet Balance,Success,Utility,Butwal,iOS
ESW114859,22534,9/25/2024 22:57,Internet Bill,12630.22,Wallet Balance,Success,Utility,Kathmandu,Android
ESW114860,26459,7/30/2024 11:13,Internet Bill,17148.89,Wallet Balance,Pending,E-commerce,Chitwan,Android
ESW114861,21542,12/13/2024 20:02,Electricity Bill,3854.1,Wallet Balance,Failed,Utility,Chitwan,Android
ESW114862,1303,4/11/2024 11:56,Fund Transfer,16492.22,Wallet Balance,Success,Utility,Biratnagar,iOS
ESW114863,30756,8/22/2024 19:51,Fund Transfer,9707.35,Linked Bank,Success,Telecom,Lalitpur,Android
ESW114864,13683,3/18/2024 6:20,Mobile Recharge,19586.2,Wallet Balance,Success,Food Delivery,Butwal,Android
ESW114865,33695,9/17/2024 5:02,Electricity Bill,5275.96,Linked Bank,Success,Telecom,Pokhara,Android
ESW114866,12025,3/20/2024 13:54,Electricity Bill,1997.92,Wallet Balance,Success,Telecom,Pokhara,Android
ESW114867,21890,5/7/2024 3:57,Fund Transfer,3253.45,Wallet Balance,Success,E-commerce,Biratnagar,Android
ESW114868,19715,10/14/2024 3:53,Fund Transfer,432.37,Linked Bank,Success,Telecom,Lalitpur,Android
ESW114869,5561,2/23/2024 19:03,Internet Bill,7338.64,Wallet Balance,Success,Others,Lalitpur,Android
ESW114870,33847,12/11/2024 0:27,Fund Transfer,6438.81,Debit Card,Success,Transport,Kathmandu,iOS
ESW114871,37531,1/7/2024 10:07,Electricity Bill,12786.23,Linked Bank,Success,E-commerce,Bhaktapur,Web
ESW114872,28407,12/22/2024 19:36,Mobile Recharge,3297.18,Debit Card,Success,Telecom,Biratnagar,Android
ESW114873,22580,3/7/2024 17:39,Mobile Recharge,15227.77,Linked Bank,Pending,Food Delivery,Biratnagar,Web
ESW114874,11169,3/27/2024 22:18,Mobile Recharge,6485.31,Debit Card,Failed,Utility,Bhaktapur,Android
ESW114875,18116,9/27/2024 13:22,Fund Transfer,17532.2,Wallet Balance,Success,Utility,Bhaktapur,Android
ESW114876,37744,10/11/2024 20:46,QR Payment,3705.56,Debit Card,Success,Transport,Pokhara,Web
ESW114877,23043,7/25/2024 23:57,Electricity Bill,15959.18,Linked Bank,Success,Transport,Lalitpur,Android
ESW114878,3124,6/9/2024 16:20,QR Payment,3765.05,Wallet Balance,Success,Utility,Lalitpur,Android
ESW114879,40420,6/9/2024 19:04,Fund Transfer,440.59,Wallet Balance,Success,Transport,Biratnagar,Android
ESW114880,39051,12/28/2024 2:03,Mobile Recharge,1215.84,Linked Bank,Success,Telecom,Biratnagar,Android
ESW114881,8176,1/14/2024 21:58,Mobile Recharge,16321.34,Linked Bank,Success,Utility,Bhaktapur,Android
ESW114882,26774,2/27/2024 7:23,Fund Transfer,10675.02,Wallet Balance,Success,Transport,Lalitpur,Android
ESW114883,19676,6/2/2024 7:19,Fund Transfer,6459.1,Linked Bank,Success,Others,Kathmandu,Android
ESW114884,46177,7/8/2024 9:59,Mobile Recharge,12847.68,Wallet Balance,Success,Food Delivery,Chitwan,Android
ESW114885,25760,6/12/2024 5:25,Electricity Bill,7575.62,Wallet Balance,Success,Transport,Chitwan,Android
ESW114886,46087,4/27/2024 15:10,QR Payment,16403.75,Linked Bank,Success,Transport,Chitwan,iOS
ESW114887,1997,3/12/2024 22:38,Mobile Recharge,14980.61,Linked Bank,Success,Transport,Butwal,Android
ESW114888,44769,6/13/2024 10:28,Fund Transfer,9367.67,Wallet Balance,Success,Utility,Kathmandu,Android
ESW114889,38432,9/2/2024 5:25,Mobile Recharge,270.58,Wallet Balance,Success,Utility,Butwal,iOS
ESW114890,14117,8/13/2024 21:46,Internet Bill,10412.89,Wallet Balance,Success,Transport,Chitwan,Web
ESW114891,12231,8/13/2024 6:07,Internet Bill,7689.33,Linked Bank,Pending,Food Delivery,Pokhara,Android
ESW114892,30751,7/19/2024 23:32,Internet Bill,11898.29,Wallet Balance,Success,Utility,Lalitpur,Web
ESW114893,8440,3/20/2024 2:36,Electricity Bill,3256.17,Linked Bank,Failed,Transport,Pokhara,Android
ESW114894,20911,3/21/2024 8:10,Electricity Bill,13313.77,Linked Bank,Success,Utility,Pokhara,Android
ESW114895,44986,1/13/2024 14:25,Fund Transfer,4164.19,Wallet Balance,Pending,Utility,Pokhara,Android
ESW114896,16608,5/18/2024 4:01,Electricity Bill,19599.34,Wallet Balance,Success,Telecom,Butwal,Android
ESW114897,30665,11/4/2024 7:27,Fund Transfer,16387.39,Linked Bank,Success,Food Delivery,Lalitpur,Android
ESW114898,28157,12/11/2024 5:59,Fund Transfer,3664.11,Wallet Balance,Success,Others,Bhaktapur,Android
ESW114899,29779,2/28/2024 1:08,Fund Transfer,10905.29,Linked Bank,Success,Others,Butwal,iOS
ESW114900,30968,10/15/2024 1:55,Mobile Recharge,9125.23,Linked Bank,Success,Others,Lalitpur,iOS
ESW114901,28387,10/30/2024 5:03,Fund Transfer,16219.65,Wallet Balance,Success,Utility,Lalitpur,iOS
ESW114902,5090,1/5/2024 4:46,Fund Transfer,14807.67,Linked Bank,Success,Transport,Pokhara,Android
ESW114903,25945,4/22/2024 6:14,Electricity Bill,5954.7,Wallet Balance,Failed,Food Delivery,Lalitpur,Android
ESW114904,41239,2/23/2024 5:53,Electricity Bill,7318.63,Wallet Balance,Success,Food Delivery,Kathmandu,Android
ESW114905,4743,3/31/2024 6:29,Electricity Bill,1250.75,Wallet Balance,Failed,E-commerce,Bhaktapur,iOS
ESW114906,31924,9/19/2024 20:23,Internet Bill,11367.77,Wallet Balance,Success,Utility,Butwal,Android
ESW114907,11196,4/15/2024 20:00,Fund Transfer,15191.11,Wallet Balance,Success,Utility,Bhaktapur,iOS
ESW114908,27279,8/4/2024 21:22,QR Payment,8408.28,Wallet Balance,Failed,Transport,Pokhara,Web
ESW114909,40776,6/13/2024 19:06,Fund Transfer,18916.91,Linked Bank,Success,Telecom,Chitwan,Android
ESW114910,4324,10/28/2024 22:36,Internet Bill,2787.11,Wallet Balance,Success,Transport,Butwal,Web
ESW114911,42400,2/14/2024 8:53,QR Payment,17822.6,Wallet Balance,Success,Others,Bhaktapur,Android
ESW114912,20641,6/30/2024 19:12,Internet Bill,479.74,Debit Card,Failed,Utility,Lalitpur,Android
ESW114913,28482,9/16/2024 20:42,Internet Bill,18269.23,Linked Bank,Success,Others,Kathmandu,iOS
ESW114914,33994,7/30/2024 7:50,QR Payment,6146.09,Debit Card,Success,Others,Kathmandu,Android
ESW114915,15863,9/16/2024 22:11,Mobile Recharge,2240.09,Wallet Balance,Success,E-commerce,Chitwan,iOS
ESW114916,49795,9/19/2024 23:03,Mobile Recharge,19785.73,Debit Card,Success,Others,Butwal,Android
ESW114917,38486,5/25/2024 16:47,Fund Transfer,14903.14,Wallet Balance,Success,Food Delivery,Pokhara,Android
ESW114918,39440,9/5/2024 9:08,QR Payment,10627.52,Wallet Balance,Success,Food Delivery,Kathmandu,Android
ESW114919,25111,3/24/2024 16:44,Mobile Recharge,7904.45,Linked Bank,Success,E-commerce,Butwal,Web
ESW114920,49030,9/20/2024 0:06,Fund Transfer,5139.08,Wallet Balance,Success,Utility,Butwal,Android
ESW114921,4199,11/1/2024 11:58,Electricity Bill,11970.05,Wallet Balance,Pending,Transport,Chitwan,Android
ESW114922,39038,5/31/2024 11:41,Fund Transfer,9005.72,Wallet Balance,Success,Transport,Chitwan,Android
ESW114923,46518,6/4/2024 10:35,Mobile Recharge,10154.12,Wallet Balance,Success,Others,Kathmandu,iOS
ESW114924,8897,6/6/2024 8:54,QR Payment,9264.83,Wallet Balance,Success,Telecom,Lalitpur,Android
ESW114925,42432,3/26/2024 6:19,QR Payment,12864.38,Wallet Balance,Success,Others,Biratnagar,Android
ESW114926,15892,11/13/2024 8:12,Electricity Bill,18482.45,Wallet Balance,Success,E-commerce,Butwal,iOS
ESW114927,9271,12/5/2024 18:36,QR Payment,19059.01,Wallet Balance,Success,Utility,Pokhara,Android
ESW114928,38926,4/16/2024 12:10,QR Payment,16710.07,Wallet Balance,Failed,Others,Biratnagar,Android
ESW114929,25815,8/17/2024 4:44,Internet Bill,5405.53,Linked Bank,Success,Telecom,Pokhara,Android
ESW114930,46612,6/16/2024 4:54,QR Payment,4994.23,Linked Bank,Success,Food Delivery,Chitwan,Web
ESW114931,34357,1/6/2024 17:37,QR Payment,11559.03,Linked Bank,Success,Telecom,Biratnagar,Android
ESW114932,10552,5/19/2024 4:00,Mobile Recharge,19493.8,Wallet Balance,Success,Telecom,Butwal,Android
ESW114933,17267,11/3/2024 14:21,Mobile Recharge,11058.99,Wallet Balance,Success,E-commerce,Chitwan,iOS
ESW114934,19268,4/24/2024 8:41,Electricity Bill,2280.8,Wallet Balance,Success,Utility,Pokhara,iOS
ESW114935,49927,4/16/2024 18:27,Internet Bill,17308.94,Wallet Balance,Success,Utility,Pokhara,Android
ESW114936,15263,9/27/2024 16:58,Mobile Recharge,14947.91,Linked Bank,Success,Utility,Biratnagar,Android
ESW114937,6399,6/8/2024 9:17,Mobile Recharge,4814.27,Linked Bank,Success,Telecom,Chitwan,iOS
ESW114938,30811,10/30/2024 1:46,QR Payment,12616.78,Linked Bank,Pending,Telecom,Pokhara,Web
ESW114939,30006,3/1/2024 5:50,Fund Transfer,4530.97,Wallet Balance,Success,Utility,Pokhara,Android
ESW114940,42271,3/24/2024 17:35,QR Payment,8533.61,Wallet Balance,Success,E-commerce,Kathmandu,iOS
ESW114941,2076,8/4/2024 16:47,QR Payment,4774.68,Wallet Balance,Success,Others,Lalitpur,Android
ESW114942,8235,10/18/2024 23:00,Electricity Bill,11955.65,Wallet Balance,Success,Utility,Bhaktapur,Android
ESW114943,24221,5/21/2024 19:21,Fund Transfer,6098.26,Wallet Balance,Success,Transport,Pokhara,Android
ESW114944,17417,6/15/2024 15:13,Mobile Recharge,3403.33,Wallet Balance,Success,E-commerce,Kathmandu,iOS
ESW114945,33539,1/8/2024 5:36,Internet Bill,1239.02,Wallet Balance,Success,Transport,Kathmandu,Android
ESW114946,35609,1/13/2024 8:56,Mobile Recharge,12654.45,Wallet Balance,Success,Others,Pokhara,iOS
ESW114947,38249,7/4/2024 20:13,Mobile Recharge,11951.71,Linked Bank,Success,Food Delivery,Pokhara,Android
ESW114948,34902,3/23/2024 23:23,Mobile Recharge,3932.86,Wallet Balance,Success,Telecom,Pokhara,iOS
ESW114949,24645,12/18/2024 22:33,Internet Bill,105.65,Linked Bank,Success,Utility,Kathmandu,Android
ESW114950,22682,9/17/2024 13:37,QR Payment,2765.68,Wallet Balance,Success,Telecom,Biratnagar,iOS
ESW114951,46907,4/14/2024 3:00,Mobile Recharge,6142.14,Wallet Balance,Success,Food Delivery,Pokhara,Android
ESW114952,24401,6/24/2024 5:16,Internet Bill,10486.53,Wallet Balance,Success,Utility,Chitwan,Android
ESW114953,8771,6/11/2024 22:22,Fund Transfer,17717.72,Wallet Balance,Success,Utility,Bhaktapur,iOS
ESW114954,42335,11/26/2024 8:28,Internet Bill,4245.43,Wallet Balance,Success,Others,Bhaktapur,iOS
ESW114955,9915,6/12/2024 5:46,QR Payment,4349.17,Wallet Balance,Success,Transport,Kathmandu,Android
ESW114956,14898,3/13/2024 19:55,Mobile Recharge,16891.2,Wallet Balance,Success,Telecom,Biratnagar,Android
ESW114957,2913,10/13/2024 13:36,Mobile Recharge,10189.27,Wallet Balance,Success,Transport,Pokhara,Android
ESW114958,38065,7/5/2024 16:59,Electricity Bill,13843.49,Linked Bank,Success,Transport,Butwal,iOS
ESW114959,28068,7/20/2024 10:21,Internet Bill,6967.55,Linked Bank,Success,Transport,Chitwan,iOS
ESW114960,2942,12/17/2024 11:19,Electricity Bill,16785.69,Linked Bank,Success,Transport,Bhaktapur,Android
ESW114961,21388,2/14/2024 18:40,Mobile Recharge,9023.08,Wallet Balance,Success,Telecom,Biratnagar,iOS
ESW114962,18715,5/16/2024 20:25,Fund Transfer,18063.43,Debit Card,Success,E-commerce,Butwal,Web
ESW114963,1337,6/29/2024 5:42,Mobile Recharge,8039.68,Debit Card,Success,Utility,Lalitpur,Android
ESW114964,48024,12/15/2024 15:25,Electricity Bill,16184.13,Wallet Balance,Success,Others,Biratnagar,Android
ESW114965,24450,10/15/2024 0:06,QR Payment,1160.9,Wallet Balance,Success,Food Delivery,Butwal,Android
ESW114966,11057,1/23/2024 21:53,Fund Transfer,13672.31,Wallet Balance,Success,Transport,Biratnagar,Android
ESW114967,28713,1/23/2024 20:14,Internet Bill,2873.47,Wallet Balance,Success,Transport,Pokhara,Android
ESW114968,9983,9/3/2024 0:15,Electricity Bill,17947.47,Wallet Balance,Failed,Utility,Biratnagar,iOS
ESW114969,20995,1/7/2024 18:37,Internet Bill,19294.66,Wallet Balance,Success,Others,Pokhara,Android
ESW114970,37468,9/1/2024 8:31,Fund Transfer,6459.15,Linked Bank,Success,Transport,Butwal,Android
ESW114971,27092,1/13/2024 15:50,Fund Transfer,11275.15,Wallet Balance,Success,Others,Lalitpur,Android
ESW114972,13145,8/17/2024 12:47,Fund Transfer,8025.17,Wallet Balance,Success,E-commerce,Bhaktapur,Android
ESW114973,39886,9/30/2024 22:40,Fund Transfer,12277.69,Debit Card,Failed,Utility,Chitwan,iOS
ESW114974,24489,11/11/2024 21:45,Mobile Recharge,7121.19,Wallet Balance,Success,E-commerce,Chitwan,Android
ESW114975,32036,7/8/2024 15:25,Mobile Recharge,16392.1,Linked Bank,Success,Food Delivery,Chitwan,iOS
ESW114976,30613,2/24/2024 15:21,Fund Transfer,675.78,Wallet Balance,Failed,Transport,Lalitpur,Android
ESW114977,29484,5/30/2024 1:26,Electricity Bill,14839.08,Linked Bank,Failed,Food Delivery,Biratnagar,Android
ESW114978,3673,5/10/2024 1:32,QR Payment,325.99,Wallet Balance,Success,Others,Butwal,Android
ESW114979,35890,5/13/2024 2:25,Internet Bill,19259.64,Wallet Balance,Success,E-commerce,Bhaktapur,iOS
ESW114980,12977,12/29/2024 10:33,Internet Bill,858.94,Linked Bank,Success,E-commerce,Kathmandu,Android
ESW114981,24466,1/5/2024 16:37,Fund Transfer,15910.29,Wallet Balance,Success,E-commerce,Biratnagar,Android
ESW114982,42018,8/7/2024 22:17,Fund Transfer,14007.17,Wallet Balance,Success,E-commerce,Lalitpur,Android
ESW114983,28009,12/16/2024 12:24,Fund Transfer,17221.99,Linked Bank,Success,Utility,Butwal,iOS
ESW114984,4688,9/10/2024 10:39,Fund Transfer,2613.09,Wallet Balance,Success,E-commerce,Kathmandu,Android
ESW114985,4748,11/30/2024 22:21,Internet Bill,7129.69,Linked Bank,Success,E-commerce,Biratnagar,Android
ESW114986,40110,9/20/2024 1:15,QR Payment,1765.99,Linked Bank,Success,E-commerce,Lalitpur,iOS
ESW114987,14665,1/14/2024 6:40,QR Payment,5805.48,Wallet Balance,Success,Others,Bhaktapur,Android
ESW114988,37898,6/26/2024 9:20,Electricity Bill,12206.45,Wallet Balance,Success,Others,Pokhara,Android
ESW114989,21641,11/28/2024 3:58,Fund Transfer,19399.54,Debit Card,Success,Telecom,Kathmandu,Android
ESW114990,33500,2/7/2024 11:44,QR Payment,5122.39,Linked Bank,Success,Transport,Chitwan,Android
ESW114991,36797,11/10/2024 20:29,Fund Transfer,6846.82,Wallet Balance,Success,Others,Chitwan,iOS
ESW114992,20230,5/29/2024 11:27,Internet Bill,8187.11,Wallet Balance,Success,E-commerce,Kathmandu,Android
ESW114993,46950,11/10/2024 12:12,Fund Transfer,661.45,Linked Bank,Success,Food Delivery,Chitwan,Android
ESW114994,26046,4/15/2024 6:01,Mobile Recharge,13784.87,Linked Bank,Success,E-commerce,Kathmandu,Web
ESW114995,37803,11/24/2024 13:46,Mobile Recharge,2569.34,Linked Bank,Success,Utility,Chitwan,Android
ESW114996,48895,4/4/2024 4:48,Fund Transfer,17574.38,Wallet Balance,Success,Transport,Pokhara,iOS
ESW114997,36667,4/3/2024 1:06,Internet Bill,8325.21,Linked Bank,Pending,Telecom,Kathmandu,Web
ESW114998,10638,12/28/2024 11:21,Mobile Recharge,17489.89,Debit Card,Success,Transport,Chitwan,iOS
ESW114999,21827,8/21/2024 4:32,Electricity Bill,14707.6,Wallet Balance,Success,Others,Chitwan,iOS
ESW115000,22173,1/7/2024 9:41,Electricity Bill,15588.98,Debit Card,Success,Telecom,Chitwan,iOS
ESW115001,14222,1/14/2024 5:08,QR Payment,7546.9,Wallet Balance,Success,Telecom,Butwal,iOS
ESW115002,38010,2/12/2024 21:52,Internet Bill,16267.17,Wallet Balance,Success,Others,Biratnagar,Android
ESW115003,19095,8/30/2024 12:53,Internet Bill,11240.03,Linked Bank,Success,Telecom,Butwal,Android
ESW115004,2439,7/30/2024 10:35,Mobile Recharge,3421.87,Linked Bank,Success,Utility,Pokhara,Web
ESW115005,39381,9/21/2024 6:19,Fund Transfer,17852.02,Wallet Balance,Success,E-commerce,Pokhara,Android
ESW115006,21014,6/18/2024 14:47,QR Payment,8169.73,Linked Bank,Success,Food Delivery,Pokhara,Web
ESW115007,6375,4/21/2024 10:40,Fund Transfer,17961.58,Debit Card,Success,E-commerce,Lalitpur,Android
ESW115008,24487,9/5/2024 11:50,Internet Bill,11537.92,Wallet Balance,Success,Transport,Kathmandu,iOS
ESW115009,42645,9/5/2024 16:40,Fund Transfer,1074.46,Linked Bank,Success,Transport,Biratnagar,Android
ESW115010,26702,1/17/2024 7:24,Mobile Recharge,15708.04,Wallet Balance,Success,E-commerce,Bhaktapur,Android
ESW115011,21600,9/14/2024 19:15,Mobile Recharge,559.76,Wallet Balance,Success,Others,Lalitpur,Android
ESW115012,3466,4/11/2024 16:44,Electricity Bill,2028.15,Wallet Balance,Success,E-commerce,Biratnagar,Android
ESW115013,41592,9/9/2024 10:32,Mobile Recharge,6774.18,Wallet Balance,Success,Utility,Kathmandu,Android
ESW115014,46097,11/26/2024 13:55,Electricity Bill,12641.25,Linked Bank,Success,Others,Bhaktapur,Android
ESW115015,45398,11/24/2024 2:02,Internet Bill,8585.97,Wallet Balance,Success,Food Delivery,Butwal,Android
